,Region,Residence.Type,Family.Composition,Population.Base,Sex,Age,Marital.Status,Student,Country.of.Birth,Health,Ethnic.Group,Religion,Economic.Activity,Occupation,Industry,Hours.worked.per.week,Approximated.Social.Grade
32571,2,1,1,0,0,3,0,1,0,1,0,6,2,9,7,4,1
32572,1,0,1,0,1,0,1,1,0,0,0,1,9,9,9,4,4
32573,9,1,1,0,0,3,1,1,0,1,5,1,0,1,9,4,4
32574,7,1,1,0,0,5,0,1,0,1,0,0,5,8,6,4,0
32575,3,1,1,0,1,6,1,1,0,0,0,1,4,9,2,4,2
32576,8,1,1,0,0,5,1,0,0,0,0,1,4,6,1,3,3
32577,9,1,1,0,0,6,0,1,0,0,0,5,2,2,2,4,4
32578,1,1,0,0,1,1,0,0,0,1,0,1,2,0,8,2,2
32579,1,1,1,0,1,0,0,0,0,0,2,1,4,3,9,4,3
32580,8,1,0,0,0,2,0,0,0,0,0,0,0,8,9,4,2
32581,6,1,1,0,1,6,1,1,0,1,0,1,0,8,2,2,2
32582,7,1,0,0,0,7,0,1,0,0,0,0,9,5,3,3,1
32583,6,1,0,0,1,4,1,0,0,0,0,1,9,3,5,2,3
32584,1,1,4,0,1,4,1,1,0,0,0,0,4,6,9,4,2
32585,1,1,2,0,1,6,1,1,0,0,0,1,9,1,7,4,2
32586,8,1,4,0,1,2,4,1,0,2,0,3,0,5,7,4,1
32587,7,1,1,0,1,0,0,0,0,0,0,2,4,1,9,4,1
32588,1,1,1,0,1,0,0,1,0,0,0,1,0,3,10,4,2
32589,2,1,1,0,1,0,0,1,0,1,0,8,1,9,9,4,0
32590,0,1,6,0,0,3,1,0,0,0,0,1,0,3,7,2,4
32591,2,1,1,0,0,4,0,1,1,0,0,1,4,8,3,4,1
32592,2,1,1,0,0,5,1,1,0,0,0,0,1,0,8,4,1
32593,6,1,0,0,1,4,1,1,0,0,0,0,0,7,12,2,2
32594,6,1,6,0,0,3,1,1,0,0,0,1,9,9,9,4,2
32595,7,0,6,0,1,6,1,1,0,0,0,0,0,3,4,4,3
32596,6,1,4,0,0,1,1,1,0,0,0,1,0,0,1,4,3
32597,9,1,1,0,0,4,0,0,0,0,0,5,9,2,2,1,2
32598,4,1,1,0,1,3,4,1,0,0,0,1,9,1,9,3,0
32599,9,1,0,0,1,0,0,1,0,0,0,1,1,2,3,2,4
32600,6,1,2,0,0,2,0,1,0,0,0,1,4,7,12,4,1
32601,2,1,1,0,0,5,1,1,1,1,0,1,0,7,8,1,3
32602,8,1,1,0,1,7,1,0,0,0,0,4,4,9,9,4,2
32603,5,1,0,0,0,4,4,1,0,1,0,1,1,0,7,2,2
32604,6,1,2,0,0,3,0,1,0,1,0,7,3,2,6,4,1
32605,3,1,1,0,0,4,4,1,1,1,0,5,5,7,7,1,1
32606,3,1,2,0,1,4,0,1,0,0,0,1,9,3,11,4,3
32607,6,1,0,0,1,6,0,0,0,4,0,0,1,7,4,2,1
32608,6,1,0,0,0,0,1,1,1,0,0,0,9,2,11,2,4
32609,4,1,1,0,1,7,0,1,0,2,0,0,0,1,1,1,2
32610,7,1,0,0,1,4,0,1,0,0,3,1,9,0,1,4,2
32611,2,1,4,0,0,5,0,1,1,2,0,1,0,7,11,4,4
32612,1,1,1,0,0,4,1,1,0,0,0,1,0,6,9,4,4
32613,0,1,2,0,0,0,0,1,0,0,0,1,4,9,11,3,2
32614,6,1,4,0,1,6,0,1,0,1,0,0,0,1,7,4,3
32615,5,1,1,0,0,7,1,1,0,0,0,0,9,9,9,0,3
32616,3,1,1,0,1,1,0,1,1,1,0,7,9,9,5,3,2
32617,1,1,1,0,1,0,0,0,0,2,0,1,9,9,6,4,1
32618,4,0,2,0,1,5,0,0,0,0,0,1,0,3,7,4,2
32619,2,1,6,0,0,7,0,1,1,1,0,0,5,1,10,4,1
32620,8,1,0,0,0,2,0,0,0,1,0,1,5,9,10,4,4
32621,5,1,1,0,0,1,1,1,1,0,0,8,0,1,9,2,3
32622,2,1,4,0,1,4,4,1,0,0,0,0,0,1,10,3,2
32623,7,1,1,0,0,2,2,1,0,0,0,3,9,9,7,3,4
32624,8,1,2,0,0,4,0,1,0,1,0,0,4,0,9,4,2
32625,4,1,1,0,0,5,1,1,0,0,0,1,4,9,9,2,1
32626,4,0,1,0,0,3,1,1,0,2,0,1,7,0,1,4,0
32627,4,1,0,0,1,1,0,1,0,0,0,1,9,3,3,4,3
32628,6,1,1,0,0,2,0,1,0,2,0,1,7,4,9,2,1
32629,7,1,1,0,1,4,0,1,0,0,0,1,0,3,9,4,4
32630,7,1,1,0,0,0,1,1,0,0,0,5,0,1,7,4,0
32631,8,1,1,0,1,2,2,1,0,0,0,1,0,2,11,4,1
32632,8,1,1,0,1,5,1,1,0,2,0,9,0,9,9,2,1
32633,7,1,1,0,1,2,0,0,1,0,0,0,4,9,1,1,3
32634,5,1,1,0,0,4,3,0,1,1,0,1,9,9,6,2,3
32635,6,1,2,0,1,0,1,0,0,2,0,1,9,5,9,3,1
32636,7,1,1,0,1,4,0,1,0,3,0,1,9,2,10,1,3
32637,8,1,0,0,1,5,1,0,1,2,0,1,0,6,9,4,4
32638,4,1,1,0,1,1,0,1,0,1,0,1,0,8,11,4,1
32639,7,1,1,0,1,2,0,0,0,0,0,5,1,2,9,2,4
32640,7,1,0,0,1,5,1,1,0,0,0,1,0,4,11,4,4
32641,7,1,1,0,1,2,3,0,0,0,0,1,9,9,3,2,4
32642,1,1,1,1,0,4,1,1,0,1,0,0,4,9,9,1,1
32643,6,1,1,0,0,1,1,0,0,5,0,3,0,9,1,4,3
32644,1,1,2,0,1,4,0,1,0,0,2,1,0,9,3,4,1
32645,7,1,1,0,1,0,0,0,0,1,0,1,0,3,1,4,1
32646,1,1,1,0,1,0,1,1,0,1,0,1,8,9,10,2,3
32647,6,1,1,0,1,6,1,1,0,2,3,1,4,9,9,4,0
32648,4,1,1,0,1,5,0,0,0,1,0,0,4,2,9,2,3
32649,5,1,0,0,1,6,1,1,0,1,0,1,4,8,9,2,1
32650,8,1,0,0,0,4,1,1,0,3,0,1,9,4,1,2,3
32651,5,1,4,0,1,2,0,1,1,0,0,2,0,3,7,2,1
32652,5,1,0,0,1,3,0,0,0,0,0,1,3,6,2,4,4
32653,0,1,1,0,0,5,0,1,0,1,0,1,9,0,12,1,1
32654,4,1,4,0,0,5,0,1,1,0,0,8,4,1,1,3,1
32655,1,1,1,0,1,0,3,0,0,2,0,0,1,2,8,2,4
32656,7,1,1,0,0,1,0,1,1,0,0,0,4,0,12,4,3
32657,1,1,4,0,1,0,0,1,0,0,0,1,0,8,12,4,3
32658,5,1,1,0,1,5,1,0,0,0,0,0,0,9,9,4,1
32659,8,1,1,0,0,4,0,1,1,2,0,1,9,9,11,4,1
32660,2,1,0,0,1,4,4,1,0,1,0,1,0,0,12,4,3
32661,7,1,1,0,0,3,0,1,0,0,0,0,9,2,5,4,1
32662,6,1,1,0,1,6,0,1,0,1,0,1,9,7,10,4,4
32663,9,1,2,0,1,1,0,1,0,3,0,1,2,4,11,4,1
32664,3,1,0,0,1,1,0,1,0,0,0,6,4,5,12,4,4
32665,7,1,2,0,1,2,0,1,0,0,0,1,0,9,6,4,3
32666,2,1,1,0,0,0,1,1,0,0,0,1,9,1,9,1,0
32667,6,1,0,0,1,4,1,1,0,0,0,8,9,6,6,2,4
32668,6,1,1,0,0,0,0,1,1,0,0,1,4,6,9,4,1
32669,1,1,1,0,0,7,1,1,0,1,0,1,6,9,9,3,1
32670,7,1,0,0,0,2,0,0,0,0,0,1,0,1,9,2,0
32671,1,1,1,0,0,3,0,1,1,2,0,1,2,9,7,4,2
32672,0,1,1,0,1,0,0,1,0,1,0,7,9,1,9,1,3
32673,7,1,1,0,0,2,1,1,0,2,0,0,0,9,8,2,3
32674,2,1,2,0,1,4,1,1,0,0,0,1,9,3,9,4,2
32675,6,1,4,0,1,2,1,1,0,2,0,1,0,1,7,4,1
32676,7,1,1,0,0,5,1,1,0,1,0,0,6,9,2,4,1
32677,3,1,1,0,1,2,1,1,0,1,0,1,0,7,1,4,4
32678,6,1,1,0,1,6,0,1,0,0,0,0,9,6,2,4,0
32679,1,1,0,0,0,4,1,1,0,5,0,1,9,3,3,1,2
32680,6,1,1,0,1,3,0,1,0,1,0,1,4,9,7,4,1
32681,6,1,0,0,1,0,0,1,0,1,0,1,9,9,9,4,4
32682,6,1,0,0,0,4,1,0,0,1,0,3,9,0,7,4,2
32683,2,1,1,0,0,7,4,1,0,0,0,1,1,9,7,2,1
32684,7,1,1,0,1,0,0,1,0,4,0,1,7,3,7,1,4
32685,7,1,5,0,1,2,1,1,1,1,3,1,3,0,7,4,3
32686,0,1,1,0,0,2,0,1,2,0,0,1,9,8,4,4,3
32687,4,1,1,0,0,5,0,0,0,1,0,1,2,3,11,2,2
32688,8,1,2,0,1,3,1,1,0,0,0,0,7,5,3,4,1
32689,7,1,1,0,1,2,0,1,1,0,0,1,4,4,1,4,3
32690,4,1,6,0,0,4,0,1,0,0,0,0,0,0,11,3,4
32691,7,1,0,0,0,5,1,1,0,3,0,1,4,1,3,4,3
32692,4,1,1,0,0,4,0,1,0,3,0,1,2,9,9,2,3
32693,8,1,3,0,1,1,0,1,0,1,2,0,5,8,9,4,3
32694,3,1,4,0,0,2,0,1,0,1,0,1,9,6,11,4,1
32695,8,1,0,0,1,6,1,0,0,0,0,1,0,2,3,2,4
32696,8,1,4,1,1,5,0,1,0,1,2,1,4,9,5,2,3
32697,3,1,1,0,1,2,0,1,0,0,0,0,0,4,9,2,2
32698,7,1,2,0,1,0,4,0,0,0,0,0,9,4,9,4,0
32699,9,1,2,0,0,3,3,1,0,2,0,1,1,4,5,2,1
32700,8,1,1,0,0,4,3,0,0,1,0,1,4,7,11,2,1
32701,8,1,0,0,1,0,0,1,1,2,0,0,0,8,9,4,4
32702,7,1,4,0,0,0,0,0,0,0,0,1,9,4,6,4,1
32703,4,1,1,1,0,6,0,1,0,2,0,8,4,8,9,0,4
32704,2,1,2,0,0,5,1,1,0,0,0,0,0,9,9,4,4
32705,5,1,1,0,1,5,0,1,1,0,2,0,6,9,6,4,0
32706,6,1,0,0,1,7,1,1,0,2,0,0,0,1,9,4,0
32707,7,1,1,0,0,2,1,1,0,2,0,1,6,9,9,4,3
32708,8,1,1,0,1,4,0,0,0,0,2,1,4,7,9,2,4
32709,2,1,4,0,0,7,0,1,0,1,0,1,9,6,3,4,1
32710,3,1,1,0,1,6,0,1,0,0,0,0,9,6,7,4,1
32711,7,1,0,0,0,5,0,1,0,0,0,0,9,1,9,4,3
32712,7,1,1,0,0,2,0,1,0,1,0,1,7,4,9,4,3
32713,7,1,0,1,0,4,3,1,0,0,2,1,8,0,7,2,2
32714,7,1,1,0,0,2,1,1,0,0,0,1,4,9,8,3,1
32715,8,1,1,0,1,5,0,1,0,0,0,0,0,9,3,2,1
32716,1,1,1,0,1,6,0,1,0,1,3,1,0,4,9,4,1
32717,3,1,1,0,1,2,0,1,0,0,0,1,0,9,3,4,3
32718,6,1,4,0,1,0,1,1,0,1,0,3,0,1,9,0,1
32719,3,1,0,0,0,2,0,1,1,1,0,1,0,2,11,2,4
32720,8,1,2,0,0,0,1,1,0,1,0,9,4,2,1,4,4
32721,6,1,1,0,1,2,0,1,0,0,0,1,0,9,9,4,2
32722,0,1,0,0,1,3,1,1,0,1,1,0,0,9,11,4,1
32723,1,1,0,0,0,7,0,0,0,1,0,1,9,9,9,4,3
32724,6,1,1,0,1,4,0,0,0,1,0,1,0,8,6,2,3
32725,7,1,0,0,0,4,0,1,0,0,0,0,0,3,2,4,1
32726,8,1,1,0,0,7,1,1,0,3,1,8,0,4,3,4,3
32727,7,1,1,0,0,2,0,1,0,0,0,0,8,6,9,2,1
32728,9,1,1,1,0,6,1,1,0,1,0,1,4,4,4,2,4
32729,2,1,1,0,1,7,0,1,0,0,0,1,6,3,2,4,1
32730,9,1,1,0,1,4,0,1,1,0,3,3,0,9,9,2,3
32731,1,1,1,0,1,7,1,1,0,1,0,0,8,9,9,1,4
32732,3,1,1,0,1,4,0,0,0,0,3,1,0,9,9,4,4
32733,8,1,0,0,1,7,4,1,0,0,0,1,4,1,9,3,3
32734,7,1,4,0,0,2,1,0,0,0,3,1,0,3,6,2,0
32735,5,1,0,0,0,3,3,1,1,5,0,9,0,9,11,4,3
32736,4,1,4,0,0,3,3,0,0,0,2,1,0,1,9,1,1
32737,5,1,1,0,1,3,1,0,0,0,0,8,9,7,9,4,4
32738,6,1,1,0,0,7,1,1,0,1,3,6,0,9,9,4,1
32739,4,1,1,0,0,7,1,1,0,5,0,1,0,7,9,4,3
32740,6,1,1,0,1,2,2,1,0,0,0,8,9,8,1,4,3
32741,5,1,4,0,0,0,0,1,0,0,0,1,0,0,1,4,0
32742,5,0,4,0,0,3,0,1,0,0,0,1,0,4,6,3,0
32743,1,1,1,0,0,6,0,1,0,1,0,8,0,3,5,4,1
32744,8,1,4,0,0,0,0,1,0,1,0,3,0,9,3,2,3
32745,1,1,1,0,1,0,0,1,0,3,0,1,4,1,8,3,4
32746,5,1,1,0,0,2,0,1,0,0,0,4,0,4,2,4,0
32747,0,1,6,0,0,1,0,1,0,0,0,1,9,8,10,4,1
32748,3,1,1,0,1,7,1,1,0,2,0,5,3,1,3,2,4
32749,3,1,6,0,0,2,0,1,0,1,2,1,1,9,9,4,2
32750,1,1,1,0,0,6,1,0,0,0,0,5,6,7,0,4,4
32751,7,1,1,0,0,1,1,1,0,2,0,2,0,9,9,4,3
32752,4,1,4,0,1,0,4,0,0,1,0,0,8,9,11,1,2
32753,7,1,0,0,0,2,1,1,1,2,0,5,4,2,10,0,2
32754,4,1,1,0,0,5,0,1,0,2,3,1,0,3,5,4,3
32755,1,1,1,0,1,0,3,0,0,2,0,0,0,4,0,4,0
32756,7,1,0,0,1,2,1,0,0,1,0,1,4,3,3,2,0
32757,6,1,0,0,0,4,1,1,0,0,0,5,4,8,5,3,3
32758,7,1,0,0,1,1,1,1,0,0,0,0,9,2,9,4,1
32759,5,1,2,0,0,0,3,0,1,0,0,0,0,9,9,2,1
32760,8,1,0,0,1,0,0,1,0,1,3,8,0,8,3,4,3
32761,4,1,1,0,1,0,1,0,0,0,0,2,0,6,9,4,4
32762,4,1,1,0,0,6,1,1,0,2,0,1,9,3,10,2,4
32763,3,1,0,0,1,3,0,0,0,2,0,1,4,2,10,2,1
32764,4,1,0,0,1,1,0,0,0,1,1,1,9,9,11,2,4
32765,0,1,1,0,1,5,1,1,0,1,0,1,9,4,7,4,3
32766,1,1,1,0,1,1,1,0,0,0,0,0,7,1,10,0,4
32767,5,1,1,0,1,3,1,0,0,0,0,1,0,1,9,2,4
32768,5,1,2,0,1,4,0,1,0,0,0,6,0,0,8,3,1
32769,2,1,1,0,0,4,0,0,0,0,1,1,0,9,7,4,1
32770,6,1,1,0,1,5,0,1,0,0,0,1,0,7,4,3,1
32771,9,1,1,0,0,0,0,1,0,0,2,1,9,9,5,4,4
32772,6,1,1,0,1,3,0,1,0,1,0,1,9,5,4,0,4
32773,7,1,1,0,0,4,0,1,0,0,0,1,0,9,9,1,1
32774,2,1,2,0,0,0,0,1,0,2,0,8,0,5,10,2,3
32775,3,1,0,0,0,0,4,1,0,1,0,1,1,2,12,2,1
32776,4,1,1,0,0,1,3,1,0,0,0,0,0,1,12,4,1
32777,7,1,1,0,1,6,4,0,0,3,0,1,0,9,9,1,3
32778,9,1,1,0,0,3,2,0,0,1,0,1,4,8,2,2,1
32779,4,1,4,0,1,4,1,1,0,4,3,0,0,1,9,2,2
32780,6,1,1,0,1,5,1,1,0,2,0,1,0,9,9,3,2
32781,7,1,1,0,1,7,0,1,0,0,0,0,6,9,11,4,4
32782,8,0,1,0,1,2,0,1,0,0,0,1,4,0,10,4,4
32783,3,1,0,0,1,5,3,0,0,0,3,7,0,2,12,0,1
32784,8,1,1,0,0,5,3,1,2,1,0,1,8,5,11,1,1
32785,0,1,0,0,1,5,1,1,0,0,0,1,9,9,8,2,1
32786,8,1,1,0,1,3,1,1,0,0,0,0,0,8,10,1,1
32787,7,1,0,0,1,6,4,1,0,2,1,1,0,3,2,2,4
32788,7,1,1,0,0,0,0,1,0,2,0,1,6,9,9,4,1
32789,7,1,0,0,0,5,0,1,0,1,2,0,0,9,8,1,1
32790,3,1,0,0,0,3,0,1,0,0,0,1,5,7,2,4,3
32791,2,1,1,0,0,1,0,1,0,2,1,3,0,8,4,2,2
32792,3,1,1,0,0,6,0,1,0,1,0,0,0,4,9,2,1
32793,3,1,1,0,0,0,0,1,0,3,0,0,9,7,4,0,2
32794,7,1,4,0,1,1,1,1,0,1,0,1,0,4,12,4,3
32795,8,1,1,0,0,7,0,1,0,1,0,1,0,6,5,4,0
32796,3,1,1,0,1,0,1,1,0,2,0,1,2,9,2,2,4
32797,0,1,4,0,1,1,0,1,0,0,0,1,0,6,1,1,1
32798,3,1,2,0,0,2,1,1,0,0,0,0,0,3,9,0,4
32799,3,1,4,0,0,0,0,1,0,0,2,1,4,2,9,2,1
32800,0,1,1,0,1,6,1,1,1,1,3,1,1,8,1,4,0
32801,1,1,1,0,0,7,0,0,1,0,0,1,3,2,3,4,1
32802,0,1,4,0,0,2,1,1,0,1,0,0,2,1,10,4,3
32803,7,1,4,0,1,4,0,1,0,0,0,8,7,3,9,2,4
32804,6,1,1,0,0,4,1,1,1,0,2,1,0,3,1,3,3
32805,3,1,1,0,0,4,4,1,0,0,0,1,0,6,1,4,2
32806,7,1,1,0,1,7,1,0,0,0,0,3,4,9,8,4,0
32807,4,1,3,0,1,3,2,1,0,0,0,0,4,9,9,2,1
32808,0,1,1,0,1,0,1,1,0,2,0,5,0,6,10,4,4
32809,1,1,3,0,0,3,0,1,0,1,0,1,0,8,1,4,3
32810,1,1,4,0,0,6,1,1,0,3,0,1,5,9,9,4,4
32811,8,1,1,0,1,5,3,1,2,1,0,0,7,3,9,4,3
32812,6,1,1,0,0,3,1,1,0,0,0,0,0,8,1,4,1
32813,4,1,1,0,1,1,0,1,0,0,0,1,7,1,9,4,3
32814,7,1,0,0,0,5,1,1,0,3,0,0,2,8,4,4,4
32815,9,1,1,0,1,0,1,1,0,1,0,1,8,0,9,2,1
32816,5,1,4,0,1,4,1,0,0,1,4,1,0,4,1,4,4
32817,4,1,1,0,1,2,0,0,1,0,0,5,5,9,7,0,1
32818,2,1,1,0,1,5,0,1,0,0,0,1,0,0,3,4,1
32819,4,1,1,0,1,1,4,1,0,1,2,1,0,5,9,4,2
32820,1,1,1,0,0,1,0,1,1,3,0,1,4,9,2,2,0
32821,6,1,0,0,1,0,3,1,0,0,0,5,0,9,9,0,1
32822,7,1,0,0,0,1,1,1,0,0,0,0,4,5,9,4,3
32823,3,1,1,0,1,4,0,0,0,2,0,0,6,1,9,3,4
32824,7,1,4,0,1,0,1,0,1,0,0,1,4,2,11,4,2
32825,3,1,4,0,1,3,1,1,0,0,0,5,9,9,9,4,4
32826,1,1,1,0,0,6,1,1,0,1,0,1,4,0,9,3,4
32827,7,1,1,0,0,6,1,1,0,3,0,0,1,8,7,4,1
32828,5,1,1,0,0,3,4,1,0,2,2,1,0,6,6,2,1
32829,8,1,0,0,1,4,0,1,1,0,0,1,5,2,12,4,4
32830,0,0,1,0,0,3,0,0,0,2,0,1,1,9,9,4,1
32831,2,1,1,0,1,1,0,1,0,0,0,1,9,9,1,2,3
32832,1,1,0,0,1,3,4,1,0,1,0,0,6,4,7,2,2
32833,6,1,0,0,1,3,4,1,0,0,0,8,4,6,1,4,0
32834,2,1,1,0,1,0,3,1,0,2,0,1,4,4,11,2,3
32835,0,1,0,0,0,5,0,1,0,1,0,1,9,8,7,1,1
32836,4,1,4,0,1,0,0,0,1,0,2,0,9,4,10,2,1
32837,2,1,2,0,1,2,0,1,0,1,0,1,9,2,4,4,3
32838,6,1,1,0,0,7,1,1,0,0,0,1,9,9,10,4,1
32839,7,1,1,0,1,3,1,0,1,2,0,1,1,4,1,1,0
32840,8,1,1,0,0,0,0,0,0,0,0,1,1,6,3,4,0
32841,8,1,1,0,1,4,1,1,0,0,0,1,0,7,9,1,0
32842,3,1,2,0,1,0,1,0,0,3,2,3,9,6,8,4,0
32843,1,1,1,0,0,5,1,1,0,0,0,1,0,7,12,1,3
32844,2,1,1,0,1,0,0,1,0,0,0,1,0,8,4,1,3
32845,6,1,0,0,0,0,1,1,0,3,0,5,0,3,9,4,0
32846,6,1,1,0,1,5,3,1,0,0,0,1,9,2,9,2,2
32847,5,1,0,0,0,3,4,1,1,0,0,8,0,9,3,2,4
32848,5,0,1,0,0,1,1,0,0,0,3,0,5,5,10,2,3
32849,7,1,1,0,1,0,1,1,0,2,0,8,0,3,9,2,4
32850,5,1,1,0,0,3,1,1,0,1,0,1,0,3,9,3,0
32851,9,1,0,0,0,0,1,1,0,0,0,1,0,2,10,4,3
32852,9,1,1,0,1,5,0,1,0,4,0,1,9,2,9,3,1
32853,8,1,1,0,0,4,1,1,0,0,0,1,0,9,9,4,1
32854,1,1,1,0,1,1,0,1,0,2,0,8,4,9,1,2,2
32855,3,1,0,0,0,4,1,1,1,4,0,8,0,1,2,4,3
32856,9,1,1,0,0,7,3,0,0,1,5,1,0,0,1,4,1
32857,5,1,0,0,1,3,1,1,0,0,0,1,0,9,1,3,3
32858,1,1,1,0,1,7,1,1,0,0,0,1,1,3,3,4,0
32859,0,1,1,0,0,2,0,1,0,1,0,0,3,4,9,4,2
32860,8,1,1,0,0,3,1,1,0,3,0,0,9,9,6,4,0
32861,2,1,3,0,0,7,0,1,0,1,0,0,0,8,4,2,1
32862,2,1,2,0,0,0,1,1,0,0,0,0,0,1,9,4,1
32863,4,1,6,0,1,0,0,1,0,1,2,1,0,6,11,2,2
32864,6,1,4,0,1,6,1,1,0,1,0,1,0,9,7,4,2
32865,7,1,1,0,0,4,0,1,0,0,0,0,0,6,3,4,4
32866,5,1,0,0,0,1,0,0,0,0,0,0,0,1,9,2,1
32867,7,1,1,0,0,7,3,1,0,0,0,0,4,0,1,2,3
32868,3,1,1,0,0,4,1,1,0,0,4,1,1,9,1,4,3
32869,2,1,1,0,0,0,0,0,0,2,0,0,7,5,12,2,0
32870,3,1,1,0,0,5,0,1,0,0,0,1,2,9,1,4,2
32871,2,1,1,0,0,2,1,1,1,1,0,0,0,8,4,0,3
32872,7,1,4,0,0,3,0,1,0,0,0,1,4,9,1,4,1
32873,5,1,0,0,0,3,1,1,1,0,0,1,0,2,9,2,1
32874,4,1,0,0,0,1,0,1,0,0,0,2,9,3,10,4,1
32875,0,0,0,0,1,5,0,1,1,1,0,1,4,6,11,1,1
32876,4,1,0,0,1,3,1,0,0,0,3,1,0,8,12,2,3
32877,4,1,0,0,0,4,1,0,0,0,3,9,9,9,7,1,0
32878,9,1,4,0,1,1,0,0,0,3,0,0,1,4,2,4,1
32879,6,1,6,0,0,1,1,1,0,0,2,0,9,9,9,1,0
32880,5,1,1,0,0,2,0,1,0,3,0,0,0,9,8,4,2
32881,8,1,4,0,1,6,2,1,0,0,0,1,0,9,4,1,1
32882,6,1,1,0,1,7,3,1,0,0,0,1,9,9,5,2,0
32883,7,1,1,0,0,3,0,1,0,2,0,1,9,8,9,4,2
32884,8,1,2,0,1,6,0,1,0,0,2,5,0,9,7,2,2
32885,3,1,0,0,1,0,1,1,0,1,0,8,5,4,11,4,1
32886,1,1,1,0,1,2,1,1,1,0,0,1,1,2,3,1,3
32887,8,1,1,0,1,2,1,1,0,0,0,1,1,3,9,1,4
32888,1,1,2,0,1,3,1,0,1,3,0,1,9,2,9,2,0
32889,0,1,1,0,0,2,0,1,0,0,0,5,4,3,2,4,1
32890,6,1,1,0,1,7,0,1,0,0,0,5,5,9,9,2,4
32891,3,1,6,0,1,5,0,1,0,1,0,8,5,4,9,4,0
32892,3,1,6,0,1,5,0,1,0,0,0,0,0,3,3,4,2
32893,6,1,1,0,0,2,1,1,0,1,0,1,0,9,1,4,1
32894,9,1,0,0,0,4,0,1,0,0,0,0,9,3,5,2,0
32895,3,1,1,0,1,3,0,1,0,0,0,1,4,5,6,3,1
32896,2,1,1,0,1,6,1,1,0,0,0,1,4,2,11,3,2
32897,5,1,1,0,1,1,1,1,0,0,0,1,9,9,7,3,2
32898,6,1,1,0,0,0,0,1,0,0,0,1,4,3,11,4,3
32899,3,1,1,0,1,4,0,1,1,0,0,0,0,5,9,4,4
32900,7,1,2,0,1,5,0,0,0,2,0,1,8,5,2,1,3
32901,9,1,1,0,0,0,0,1,0,0,2,0,3,4,11,2,0
32902,4,1,0,0,1,3,3,1,0,3,0,0,9,6,10,0,4
32903,2,1,1,0,0,6,4,1,0,0,0,1,0,6,11,2,1
32904,9,1,2,0,0,0,0,1,0,1,0,1,2,9,7,4,4
32905,9,1,1,0,0,6,1,0,0,0,0,0,2,2,9,0,1
32906,1,1,1,0,0,0,1,1,0,0,0,0,4,3,9,4,1
32907,1,1,1,0,1,0,1,0,0,0,0,1,0,9,3,3,3
32908,9,1,1,0,1,4,1,1,0,1,0,0,0,1,8,2,2
32909,4,1,6,0,1,1,1,1,0,0,0,1,3,2,7,2,0
32910,5,1,1,0,1,0,0,0,0,0,0,1,9,0,5,3,1
32911,8,1,1,0,0,3,0,1,0,0,0,1,4,9,6,2,3
32912,3,1,1,0,1,1,0,1,1,0,0,5,4,9,4,4,1
32913,5,1,2,0,1,1,3,1,0,2,5,0,4,1,9,4,4
32914,8,1,0,0,0,2,3,1,0,2,0,1,6,9,9,4,4
32915,2,1,1,0,0,0,0,1,1,1,0,1,4,8,1,0,1
32916,5,1,4,0,0,6,0,1,0,0,0,1,0,8,4,4,2
32917,1,1,0,0,1,2,1,1,0,0,0,0,4,5,8,1,1
32918,9,1,1,0,1,5,0,1,0,1,0,8,0,9,4,4,0
32919,7,1,2,0,1,1,0,0,1,5,5,1,0,2,11,4,1
32920,1,1,0,0,1,2,0,1,1,0,1,1,9,9,9,4,2
32921,5,1,1,0,1,1,0,0,0,2,0,6,7,6,12,4,1
32922,7,1,4,0,1,3,0,1,0,1,0,8,5,1,12,4,2
32923,3,1,4,0,1,3,1,0,1,3,0,1,0,2,11,4,3
32924,8,1,1,0,0,2,0,1,0,1,0,3,0,0,0,3,1
32925,5,1,3,0,1,1,1,1,0,2,0,1,1,9,3,4,4
32926,2,1,1,0,1,3,0,1,0,2,0,5,0,1,1,4,1
32927,4,1,0,0,0,3,1,1,0,0,0,0,4,3,1,2,3
32928,7,1,2,0,1,5,1,1,1,0,3,0,4,9,7,4,3
32929,6,1,1,0,0,6,0,1,0,0,4,5,4,8,8,4,3
32930,6,1,2,0,1,0,0,0,0,0,0,0,0,0,12,2,1
32931,8,1,4,0,0,5,0,1,0,2,0,3,0,6,10,2,4
32932,1,1,2,0,0,5,0,0,0,1,0,0,4,9,7,4,4
32933,3,1,1,0,1,5,1,1,0,1,0,1,0,1,9,4,1
32934,3,1,1,0,1,3,0,1,0,0,0,5,2,9,10,4,1
32935,8,1,1,0,0,0,1,1,1,2,0,1,1,7,2,4,3
32936,1,1,1,0,1,0,3,1,1,2,1,5,0,0,10,2,3
32937,9,1,4,0,0,6,0,1,0,1,0,1,9,7,9,2,1
32938,5,1,1,0,0,0,4,1,0,0,0,9,9,8,7,2,3
32939,4,0,1,0,1,5,0,1,1,2,0,8,0,0,7,4,1
32940,9,1,1,0,1,4,0,0,0,0,0,1,9,2,4,4,2
32941,6,1,0,0,1,0,1,1,0,0,0,1,0,6,1,4,2
32942,3,1,1,0,0,7,4,1,0,0,0,5,0,6,12,4,3
32943,2,1,1,0,0,3,1,1,0,0,0,9,0,9,9,1,4
32944,4,1,4,0,1,6,0,1,1,2,0,0,6,0,9,4,4
32945,5,1,1,0,1,3,0,1,0,2,0,1,9,9,9,4,0
