,TransAmtDisc,DayOfWeek,Hour,Product,CardType,CardCategory,EmailDomain,Region,DaysSinceLastTrans,isFraud
27064,0,2,2,1,2,1,3,0,3,0
27065,3,4,2,2,3,1,3,2,0,0
27066,2,5,16,4,3,1,3,0,0,0
27067,2,1,3,4,2,1,3,0,0,0
27068,4,3,23,4,3,1,2,0,0,0
27069,1,5,4,4,3,1,3,1,0,0
27070,1,6,3,4,2,1,3,5,0,0
27071,4,3,8,4,2,0,7,0,0,0
27072,0,3,11,4,2,1,4,0,3,0
27073,2,6,1,4,3,1,3,0,0,0
27074,2,4,22,4,3,1,3,3,0,0
27075,1,3,3,1,3,1,9,0,0,0
27076,3,5,23,4,3,0,9,0,3,0
27077,3,3,12,4,3,1,3,0,3,0
27078,2,0,1,4,2,1,3,3,3,0
27079,0,3,12,4,2,1,3,4,3,0
27080,0,1,21,4,3,1,9,0,0,0
27081,3,3,3,4,3,1,7,0,0,0
27082,0,6,1,4,3,1,4,1,2,0
27083,3,0,7,4,1,0,3,0,0,0
27084,2,1,1,4,3,1,3,0,3,0
27085,0,2,23,4,3,1,3,0,3,0
27086,0,1,6,4,3,0,7,0,0,0
27087,3,2,9,4,3,1,9,4,3,0
27088,0,0,1,2,2,1,3,0,0,1
27089,3,5,5,4,3,1,2,0,0,0
27090,3,1,21,0,3,1,3,0,0,0
27091,0,0,6,4,3,1,0,5,3,0
27092,3,1,2,4,3,1,3,0,3,0
27093,2,3,23,4,2,1,3,3,3,0
27094,0,5,21,4,2,1,3,0,0,0
27095,1,0,22,4,3,1,1,3,3,0
27096,0,0,4,4,2,1,3,0,0,0
27097,2,5,2,4,2,1,9,0,0,0
27098,3,3,9,4,3,0,9,0,3,0
27099,4,6,21,4,3,1,7,1,0,0
27100,3,2,10,4,3,1,3,0,0,0
27101,0,5,14,4,3,0,9,3,0,0
27102,0,4,22,3,2,1,7,0,0,0
27103,1,2,21,4,3,1,9,0,3,0
27104,3,3,10,2,3,1,9,1,0,0
27105,2,1,7,4,2,1,0,3,2,0
27106,0,6,21,4,3,1,7,0,3,0
27107,4,4,6,4,3,1,4,0,0,0
27108,0,2,1,4,3,1,4,0,0,0
27109,0,0,1,4,2,1,3,0,3,0
27110,2,2,8,0,3,0,3,5,0,1
27111,1,4,23,4,3,1,3,0,0,0
27112,4,4,2,4,2,1,3,0,0,0
27113,0,4,3,4,2,1,9,0,3,0
27114,2,5,8,4,3,1,3,0,0,0
27115,2,4,5,4,3,1,3,0,0,0
27116,0,6,2,4,2,1,4,0,0,0
27117,2,0,3,4,2,1,3,0,0,0
27118,2,6,8,4,3,1,3,0,3,0
27119,0,1,23,4,3,1,3,5,3,0
27120,0,0,5,2,3,0,4,0,0,0
27121,2,0,22,4,3,0,3,3,3,0
27122,1,6,3,4,3,1,3,5,0,0
27123,0,1,3,0,3,1,9,0,0,0
27124,1,4,4,2,3,1,1,0,3,0
27125,1,4,18,0,3,0,7,3,3,0
27126,2,6,6,4,3,0,1,0,0,0
27127,0,1,7,3,2,1,9,0,0,0
27128,0,0,5,0,2,1,3,0,0,0
27129,3,5,2,4,3,1,3,0,3,0
27130,3,4,15,4,2,1,3,0,3,0
27131,2,0,8,4,2,0,3,0,0,0
27132,0,0,2,4,2,0,3,0,0,0
27133,2,2,23,4,3,0,3,0,3,0
27134,0,2,20,4,3,0,1,0,0,0
27135,0,1,5,4,3,1,1,2,0,0
27136,0,2,23,0,3,1,2,2,2,0
27137,0,6,23,4,3,1,0,0,1,0
27138,2,2,12,4,3,1,4,5,3,1
27139,1,4,6,4,2,1,9,2,0,0
27140,0,3,10,4,3,0,3,2,3,0
27141,0,6,3,4,3,1,3,0,0,0
27142,3,2,5,4,3,1,2,2,3,0
27143,1,1,8,4,3,1,3,0,0,0
27144,4,1,9,4,3,1,9,3,0,0
27145,1,4,23,4,3,1,9,0,0,0
27146,2,6,6,2,3,1,3,0,3,0
27147,4,2,4,4,2,1,9,2,0,0
27148,0,5,6,4,2,1,0,0,0,0
27149,2,3,5,4,2,1,9,0,0,0
27150,2,0,9,4,3,1,3,0,3,0
27151,2,3,6,4,2,1,3,0,3,0
27152,2,1,4,4,2,1,3,1,0,0
27153,3,2,6,4,3,1,3,1,0,0
27154,2,1,1,4,2,1,7,0,3,0
27155,1,1,22,4,2,1,7,0,2,0
27156,1,4,7,4,3,1,9,0,0,0
27157,2,5,21,4,2,1,1,0,0,0
27158,2,2,1,4,3,1,6,0,3,0
27159,2,2,18,4,3,0,9,1,0,0
27160,1,5,3,4,3,0,9,0,3,0
27161,4,3,9,4,3,1,3,5,3,0
27162,3,4,21,0,3,0,9,4,2,0
27163,2,0,23,4,3,1,9,0,3,0
27164,1,4,1,4,3,1,3,0,2,0
27165,3,3,13,4,3,0,1,3,0,0
27166,0,1,5,4,2,1,3,2,3,0
27167,0,5,15,0,2,0,7,4,3,0
27168,0,1,23,1,3,1,9,0,3,0
27169,2,5,5,4,3,0,3,0,0,0
27170,0,0,5,4,3,0,9,0,0,0
27171,2,3,8,4,3,1,9,1,3,0
27172,1,1,1,4,3,1,4,0,3,0
27173,4,6,9,4,2,1,3,1,0,0
27174,0,5,22,4,3,1,3,0,0,0
27175,3,5,1,4,3,1,1,2,0,0
27176,3,3,9,4,2,0,1,4,0,0
27177,1,4,4,4,2,0,9,2,0,0
27178,3,4,6,4,2,1,3,5,3,0
27179,3,2,8,4,3,0,3,0,3,0
27180,3,0,9,4,3,1,9,0,3,0
27181,1,2,1,4,3,0,9,4,0,0
27182,2,3,8,4,3,0,1,4,0,0
27183,2,0,1,4,3,1,3,2,3,0
27184,4,3,6,4,3,1,8,0,3,0
27185,4,3,17,4,2,1,9,5,0,0
27186,3,0,6,4,2,1,3,2,2,0
27187,4,3,10,4,3,1,3,0,3,1
27188,4,0,8,4,2,1,3,0,3,0
27189,0,6,3,4,3,1,3,0,3,0
27190,1,5,8,4,3,1,9,0,0,0
27191,1,4,20,4,3,1,9,1,3,0
27192,2,1,20,4,3,1,4,0,0,0
27193,1,3,2,4,3,1,3,0,3,0
27194,4,4,1,2,3,0,4,0,3,1
27195,2,3,3,2,3,0,9,4,2,0
27196,4,1,1,4,2,0,9,0,0,0
27197,0,1,1,0,3,1,3,2,3,1
27198,0,2,7,2,3,1,3,0,3,0
27199,0,2,21,4,3,1,3,5,3,0
27200,4,5,4,3,3,1,1,2,0,0
27201,4,3,1,0,3,1,3,1,0,0
27202,0,0,22,4,2,0,7,3,0,0
27203,4,3,12,0,2,1,3,1,0,0
27204,3,1,6,0,2,0,9,1,2,0
27205,4,0,12,4,3,1,3,0,0,0
27206,2,2,19,4,3,1,3,0,3,0
27207,0,3,1,4,0,1,9,0,3,0
27208,0,5,10,2,3,0,3,0,0,0
27209,1,0,2,4,3,1,9,0,3,0
27210,1,0,23,0,2,0,7,5,3,1
27211,4,0,3,0,2,1,3,0,0,0
27212,4,1,10,4,3,1,9,5,2,1
27213,2,3,3,4,3,1,0,0,3,0
27214,1,0,15,4,2,1,9,0,3,0
27215,2,4,23,4,2,1,7,0,0,0
27216,2,2,20,4,2,1,4,0,0,0
27217,4,1,2,4,2,1,9,0,0,0
27218,1,3,22,3,3,1,3,5,0,0
27219,3,4,6,4,3,0,9,0,1,0
27220,4,0,18,4,2,1,0,2,0,0
27221,4,1,22,4,2,0,3,0,3,0
27222,1,3,23,4,3,1,7,0,2,0
27223,3,5,12,4,3,1,3,0,3,0
27224,2,3,21,4,2,1,4,2,0,0
27225,4,4,22,2,3,1,4,1,3,0
27226,1,1,7,3,3,0,3,3,0,0
27227,1,1,1,4,3,1,4,0,0,0
27228,1,0,2,4,3,0,3,5,0,0
27229,3,0,4,4,3,0,3,0,0,0
27230,3,6,2,4,3,0,2,0,3,0
27231,4,5,2,4,3,0,3,5,3,1
27232,0,2,5,4,2,1,4,0,0,0
27233,4,4,5,4,2,1,9,0,0,0
27234,2,4,14,4,3,1,3,0,3,0
27235,0,0,10,4,3,1,9,0,1,0
27236,2,4,17,0,3,0,9,0,0,1
27237,1,1,2,4,3,1,9,0,0,0
27238,2,6,1,0,2,1,1,0,0,0
27239,0,5,5,4,2,1,7,0,0,0
27240,0,1,7,4,3,0,4,0,0,0
27241,4,3,21,4,3,1,4,0,0,0
27242,0,6,9,4,2,1,0,0,3,0
27243,3,4,8,4,0,1,3,4,0,0
27244,2,3,12,4,3,0,9,0,3,0
27245,3,1,20,4,2,0,3,4,0,0
27246,3,1,23,4,2,0,3,0,3,0
27247,1,1,2,4,3,1,3,2,3,0
27248,4,0,7,4,3,1,3,0,0,0
27249,4,4,23,4,2,0,9,0,0,0
27250,4,3,9,4,3,0,3,0,0,0
27251,0,6,8,4,2,1,0,1,0,0
27252,0,4,5,4,3,1,9,0,3,0
27253,1,5,10,4,2,1,3,3,2,0
27254,2,5,12,0,3,1,3,0,0,0
27255,0,2,10,2,2,1,3,0,0,0
27256,4,3,6,4,3,1,4,5,0,0
27257,1,0,7,4,3,1,3,5,0,0
27258,2,4,2,4,2,1,1,0,3,0
27259,0,4,5,4,2,1,4,2,3,0
27260,2,5,1,0,3,1,9,0,0,0
27261,1,0,23,4,2,1,3,0,0,0
27262,2,4,6,4,3,0,8,0,3,0
27263,4,0,1,2,2,1,3,3,0,0
27264,3,0,5,4,3,1,3,0,3,0
27265,1,1,1,4,3,1,3,5,2,0
27266,0,2,19,4,3,1,1,4,0,0
27267,4,3,2,4,2,1,6,0,0,0
27268,2,4,6,0,3,1,9,0,0,0
27269,4,1,9,4,3,1,3,4,0,0
27270,4,3,13,4,3,1,3,1,3,0
27271,2,3,2,2,2,0,9,0,3,0
27272,1,0,23,4,2,1,9,0,0,0
27273,4,0,2,4,3,1,9,0,0,0
27274,4,1,7,4,3,1,9,0,3,0
27275,1,2,2,0,3,1,3,0,3,0
27276,2,0,9,4,2,1,3,1,0,0
27277,0,6,4,4,2,1,8,0,3,0
27278,0,6,6,4,2,1,3,0,0,0
27279,0,1,1,4,3,1,3,3,3,0
27280,4,3,22,0,3,1,3,0,1,1
27281,4,5,7,4,3,1,3,2,3,0
27282,3,6,7,4,3,1,9,0,0,0
27283,4,3,8,4,2,1,3,0,0,0
27284,0,3,20,4,3,1,3,0,0,0
27285,4,4,6,4,3,1,4,0,3,0
27286,0,3,20,4,2,1,4,0,3,0
27287,4,6,15,4,2,1,9,4,3,0
27288,1,0,21,0,2,1,9,2,0,0
27289,3,1,22,4,3,0,4,0,3,1
27290,4,3,22,4,3,1,9,1,3,0
27291,1,0,21,2,3,1,9,5,0,0
27292,0,1,4,0,3,1,3,0,0,0
27293,0,4,5,4,3,1,3,0,0,0
27294,3,1,22,4,2,1,3,3,0,0
27295,0,5,22,4,3,0,3,0,3,0
27296,3,4,5,4,3,1,9,0,3,0
27297,4,6,23,4,3,1,4,0,3,0
27298,3,2,22,0,3,1,7,0,0,0
27299,0,0,2,4,2,1,3,0,0,0
27300,4,0,2,4,2,1,0,3,3,0
27301,2,6,2,4,2,1,1,3,3,0
27302,2,5,3,4,3,1,3,0,0,0
27303,0,1,6,0,3,1,9,0,3,0
27304,4,2,7,4,3,1,3,5,3,0
27305,3,2,7,4,3,0,8,5,3,0
27306,4,5,2,4,3,1,4,0,0,0
27307,3,0,4,4,3,1,9,2,3,0
27308,3,3,8,4,3,1,3,3,3,0
27309,4,0,21,4,3,1,9,0,0,0
27310,4,2,7,4,3,1,1,0,3,0
27311,3,4,11,4,2,1,3,3,3,0
27312,2,2,1,4,3,0,1,4,0,0
27313,1,2,4,4,3,1,3,1,3,0
27314,1,3,21,4,2,1,3,0,3,0
27315,1,3,12,4,2,1,4,0,0,0
27316,1,6,8,4,3,1,1,1,0,0
27317,1,3,8,4,3,1,1,0,0,0
27318,0,0,6,0,3,1,4,0,0,1
27319,1,5,2,1,3,1,3,0,3,0
27320,2,1,14,3,3,0,9,4,3,0
27321,1,5,19,4,3,1,1,0,3,0
27322,3,5,5,4,3,0,9,0,3,0
27323,1,3,7,4,2,1,3,0,3,1
27324,4,0,13,4,1,1,2,0,3,0
27325,2,4,6,4,3,1,3,0,0,0
27326,4,4,3,4,3,1,3,0,3,0
27327,3,1,2,1,3,1,3,0,1,0
27328,2,2,8,4,2,1,9,0,0,0
27329,2,5,2,4,3,1,3,0,0,0
27330,1,3,7,4,3,1,3,0,3,0
27331,0,4,9,4,3,0,3,0,3,0
27332,0,3,22,0,2,1,1,4,3,0
27333,1,4,1,0,2,1,3,5,3,0
27334,4,0,4,4,3,1,1,0,3,1
27335,1,4,20,4,3,1,3,0,3,0
27336,1,3,6,4,2,1,3,0,0,0
27337,2,1,3,4,2,1,7,4,0,0
27338,0,5,19,4,3,1,7,0,3,0
27339,0,2,7,4,3,1,3,0,3,0
27340,4,4,7,2,2,1,3,0,1,0
27341,0,5,23,4,3,1,9,0,3,0
27342,4,5,1,4,3,1,3,0,3,0
27343,1,3,21,4,2,1,9,0,3,0
27344,3,3,1,4,3,1,5,1,3,0
27345,3,0,8,4,3,1,4,0,2,0
27346,1,1,12,4,3,1,3,3,3,0
27347,2,0,4,4,3,1,7,0,0,0
27348,1,3,18,4,3,1,9,0,3,0
27349,4,6,20,4,3,1,9,0,0,0
27350,2,5,23,4,3,1,3,0,3,0
27351,1,4,23,4,2,0,3,0,0,0
27352,0,2,2,4,3,1,3,0,3,0
27353,0,4,4,4,3,0,9,4,0,0
27354,4,3,13,4,3,1,9,0,0,0
27355,3,1,5,4,2,1,9,1,0,0
27356,3,4,5,4,3,0,1,0,0,0
27357,3,1,16,4,3,1,3,0,3,0
27358,1,3,10,4,3,1,3,5,3,0
27359,0,5,23,4,3,0,9,0,0,0
27360,0,3,14,2,3,1,0,0,2,0
27361,3,4,3,4,3,0,9,4,3,0
27362,2,0,1,4,2,1,4,0,3,0
27363,1,4,6,4,3,0,3,0,2,0
27364,3,1,5,4,2,1,9,0,3,0
27365,4,1,14,2,2,0,3,5,3,1
27366,4,6,9,3,3,1,4,0,0,0
27367,0,3,1,4,2,1,3,0,3,0
27368,4,4,1,4,3,1,3,0,0,0
27369,0,4,2,4,2,1,3,0,3,0
27370,4,0,8,4,3,1,3,1,3,0
27371,1,5,8,4,3,1,7,0,3,0
27372,3,4,9,0,3,1,3,5,3,0
27373,0,4,23,4,3,1,9,0,0,0
27374,1,0,2,4,3,1,9,0,3,0
27375,0,1,3,4,2,1,4,0,0,0
27376,0,2,1,4,3,1,3,0,0,0
27377,0,3,10,4,3,0,1,0,0,0
27378,0,2,22,4,2,1,1,5,3,0
27379,4,3,9,1,3,1,3,0,3,1
27380,0,1,1,4,3,1,3,0,0,0
27381,0,0,3,4,3,0,3,0,3,0
27382,4,6,23,0,3,1,9,0,3,0
27383,4,3,20,0,2,1,4,2,0,0
27384,3,5,23,0,2,1,4,0,1,1
27385,0,2,6,4,2,1,3,4,0,0
27386,2,3,2,4,2,1,2,2,3,0
27387,3,6,5,4,2,0,3,2,0,0
27388,3,1,22,4,2,1,9,0,0,0
27389,1,2,6,4,3,1,3,0,3,0
27390,2,4,19,4,3,0,1,0,0,0
27391,0,2,4,4,2,1,3,0,2,0
27392,1,5,15,4,3,1,0,0,3,0
27393,2,1,5,4,2,0,7,1,0,0
27394,3,1,6,4,2,0,3,4,3,0
27395,4,0,17,2,3,1,0,0,0,0
27396,1,6,9,4,3,0,4,3,0,0
27397,4,5,3,4,3,1,3,3,3,0
27398,3,4,5,4,3,0,3,0,3,0
27399,4,0,20,4,3,1,3,1,0,0
27400,3,3,8,4,3,0,3,0,3,0
27401,1,4,5,4,2,1,4,0,3,0
27402,1,1,21,4,3,1,4,0,0,0
27403,0,0,2,4,3,1,9,3,0,0
27404,2,3,1,4,3,1,9,4,1,0
27405,0,5,6,4,2,1,3,0,0,0
27406,3,1,1,4,3,1,4,0,0,0
27407,0,3,5,4,2,1,9,5,0,0
27408,1,6,20,4,3,1,5,0,3,0
27409,2,4,5,0,3,1,0,0,3,0
27410,3,1,8,2,3,1,3,0,0,0
27411,1,0,3,4,3,1,3,0,2,0
27412,3,5,2,2,3,0,9,2,0,0
27413,3,2,21,4,3,0,4,3,3,0
27414,4,1,23,4,2,1,9,0,0,0
27415,4,1,19,4,2,0,9,0,0,0
27416,1,6,6,0,3,1,3,0,0,0
27417,4,6,3,2,3,0,9,2,2,0
27418,3,4,5,4,2,1,3,0,2,0
27419,1,4,1,4,2,1,7,0,3,0
27420,0,0,7,4,3,1,3,0,3,0
27421,3,0,13,4,2,1,9,0,3,1
27422,1,2,7,4,3,1,3,1,3,0
27423,1,4,7,4,2,0,3,0,3,0
27424,0,2,23,4,3,1,1,4,0,0
27425,4,5,14,4,3,1,9,0,1,0
27426,2,6,11,4,2,1,7,0,3,0
27427,4,5,4,0,3,0,3,4,0,1
27428,2,4,6,4,3,0,3,0,3,0
27429,3,2,5,4,3,1,9,0,0,0
27430,4,3,1,4,2,1,3,2,0,0
27431,4,1,6,0,2,0,4,5,3,1
27432,3,6,7,4,2,1,3,1,3,0
27433,0,0,2,4,1,1,3,3,0,0
27434,3,6,19,4,3,1,3,0,0,0
27435,0,4,5,4,3,1,3,2,0,0
27436,3,0,20,0,2,1,3,0,0,0
27437,4,0,9,0,2,0,1,0,3,0
27438,3,2,5,4,3,1,3,0,0,0
27439,0,2,3,4,3,1,9,0,3,0
27440,3,5,23,3,2,1,9,0,0,0
27441,1,1,9,4,3,1,9,0,0,0
27442,3,3,2,4,2,1,3,0,0,0
27443,4,3,7,4,3,1,9,0,0,0
27444,4,1,23,4,3,1,3,4,3,0
27445,3,5,3,4,3,1,3,4,1,0
27446,2,2,22,4,3,1,3,3,3,0
27447,3,3,7,4,3,1,3,0,2,0
27448,1,3,21,4,3,1,4,4,0,0
27449,3,5,12,4,2,1,1,0,3,0
27450,0,5,22,4,3,1,0,5,2,0
27451,0,2,7,4,3,1,3,0,0,0
27452,2,5,4,4,3,1,3,0,2,0
27453,1,3,12,4,2,0,3,0,0,0
27454,4,2,21,2,2,1,4,0,3,0
27455,4,4,9,4,3,1,3,0,3,0
27456,3,1,19,4,3,1,3,0,0,0
27457,1,0,13,0,3,0,5,4,0,0
27458,2,3,12,2,3,1,7,0,0,0
27459,2,5,4,4,2,1,9,0,0,0
27460,1,0,19,4,3,0,0,0,0,0
27461,1,5,21,4,2,1,4,3,3,0
27462,4,5,22,4,3,0,9,0,0,0
27463,0,6,5,4,3,1,7,4,0,0
27464,1,2,4,4,3,1,9,2,2,0
27465,3,4,21,4,3,1,1,0,3,0
27466,1,4,1,4,3,1,9,4,3,0
27467,3,3,5,0,3,1,3,0,3,0
27468,3,4,12,2,3,0,9,1,3,0
27469,3,0,23,4,3,1,9,0,0,0
27470,4,3,5,4,3,1,0,5,0,0
27471,2,1,8,2,3,1,9,4,3,0
27472,0,2,5,4,2,1,9,0,2,0
27473,4,2,3,4,3,1,7,3,0,0
27474,2,5,10,2,3,0,9,0,3,0
27475,2,0,3,4,3,1,3,1,3,0
27476,1,4,20,4,3,1,3,0,3,0
27477,3,6,3,4,2,1,0,0,0,0
27478,2,5,10,1,3,1,8,5,3,1
27479,1,5,5,4,2,1,9,0,0,0
27480,1,6,12,4,3,0,7,0,3,0
27481,1,6,5,4,3,1,9,4,2,0
27482,1,0,6,4,3,0,3,1,3,0
27483,3,4,22,4,3,1,4,0,3,0
27484,3,0,3,0,2,1,2,0,3,0
27485,4,3,9,4,3,1,3,0,0,0
27486,0,2,23,4,3,1,3,2,0,0
27487,0,0,22,4,2,0,0,4,3,0
27488,4,0,8,0,3,0,3,3,0,0
27489,2,0,4,4,3,0,9,0,0,0
27490,3,4,21,4,3,1,0,0,3,0
27491,2,6,3,4,3,1,3,0,0,0
27492,2,4,23,4,3,1,9,4,0,0
27493,1,4,21,4,2,0,0,0,3,0
27494,3,4,21,4,2,1,0,4,0,0
27495,3,4,3,4,3,1,0,0,3,0
27496,0,4,12,4,2,1,0,0,3,0
27497,3,5,5,4,0,1,3,2,0,0
27498,0,3,4,4,3,1,4,5,3,0
27499,1,4,21,4,2,1,3,3,0,0
27500,4,5,7,4,3,1,4,5,3,0
27501,2,0,6,3,3,0,3,4,0,0
27502,2,2,20,4,3,1,7,0,0,0
27503,2,6,1,4,3,1,3,0,0,0
27504,0,6,6,4,3,1,3,0,3,0
27505,0,2,3,0,3,1,3,3,1,0
27506,2,2,3,4,2,1,3,1,3,0
27507,3,6,17,4,2,1,3,5,3,0
27508,0,1,3,4,3,1,6,0,3,0
27509,0,2,2,4,3,0,9,5,0,0
27510,3,1,4,4,3,0,3,0,3,0
27511,4,3,21,4,2,1,9,0,3,0
27512,3,3,4,4,3,0,0,0,3,0
27513,2,3,23,2,3,1,3,2,3,0
27514,0,1,6,0,0,0,3,5,3,1
27515,0,4,22,4,3,0,0,3,0,0
27516,3,3,3,4,2,0,7,0,3,0
27517,2,6,8,4,2,1,9,0,3,0
27518,1,2,1,4,3,1,3,0,3,0
27519,4,3,4,4,3,1,9,0,3,0
27520,4,4,9,4,2,1,9,0,1,0
27521,2,1,23,4,3,0,9,0,0,0
27522,0,6,20,0,2,1,3,4,0,0
27523,1,5,20,4,3,1,9,3,0,0
27524,2,3,9,4,2,1,3,2,3,0
27525,0,2,5,4,2,1,3,0,3,0
27526,4,5,6,4,3,0,3,1,3,0
27527,1,4,21,4,3,1,3,1,3,0
27528,3,3,5,4,3,1,1,5,3,0
27529,2,0,7,4,3,1,3,0,3,0
27530,2,1,2,4,3,1,3,0,0,1
27531,2,5,10,4,2,0,9,0,0,0
27532,4,1,23,0,2,1,4,5,0,0
27533,3,4,21,4,3,1,6,2,3,0
27534,4,0,6,4,3,1,9,0,3,0
27535,1,2,9,4,3,1,3,0,0,0
27536,4,5,22,4,3,1,9,0,3,0
27537,2,3,20,4,3,1,3,0,0,0
27538,4,5,0,4,3,1,4,2,0,0
27539,1,3,12,4,3,0,3,0,3,0
27540,3,6,2,4,3,1,3,0,2,0
27541,3,5,2,4,3,1,3,2,0,0
27542,1,2,4,4,3,1,9,0,0,0
27543,0,6,14,4,3,0,3,0,2,0
27544,3,1,10,0,3,1,9,0,0,0
27545,4,6,9,4,3,1,3,0,0,0
27546,2,0,23,4,3,1,3,2,3,0
27547,1,6,8,4,3,1,3,2,3,0
27548,3,6,21,4,3,1,3,0,3,0
27549,0,0,3,4,2,1,7,0,3,0
27550,1,0,7,4,3,1,9,0,3,0
27551,4,3,4,4,2,1,9,3,0,0
27552,3,3,23,4,3,1,3,0,3,0
27553,2,0,13,4,2,0,4,0,0,0
27554,0,2,21,4,3,1,3,0,0,0
27555,2,1,0,4,2,1,1,0,0,0
27556,1,0,23,4,3,1,9,0,3,0
27557,3,1,1,0,3,1,4,5,3,1
27558,1,4,7,0,3,0,9,0,0,0
27559,4,5,4,4,3,1,3,3,3,0
27560,2,3,14,4,3,1,7,0,3,0
27561,2,4,21,4,3,1,3,0,3,0
27562,3,4,2,4,3,1,0,0,0,0
27563,0,2,16,4,3,0,3,0,0,0
27564,2,6,20,4,3,1,1,3,0,0
27565,3,2,13,4,3,1,9,0,3,0
27566,4,4,5,0,3,1,9,4,0,0
27567,0,3,5,4,3,1,3,4,0,0
27568,0,3,4,4,3,0,3,0,3,0
27569,0,6,21,4,3,1,1,0,0,0
27570,0,0,23,4,2,1,3,2,2,0
27571,3,0,5,4,2,1,3,0,3,0
27572,3,5,5,4,3,1,9,0,0,0
27573,4,4,4,4,3,1,3,0,0,0
27574,0,1,20,4,2,1,3,5,0,0
27575,2,3,2,1,3,0,3,0,0,1
27576,2,5,8,4,3,1,4,0,0,0
27577,1,3,21,4,3,0,2,0,0,0
27578,1,5,5,0,3,1,3,0,3,0
27579,4,3,4,4,3,1,3,0,3,0
27580,2,0,6,4,2,1,3,3,3,0
27581,0,5,6,0,3,0,3,0,3,0
27582,3,5,1,4,2,1,3,0,0,0
27583,4,4,5,4,3,1,0,0,3,0
27584,2,4,10,4,2,1,4,4,3,0
27585,0,3,20,4,3,1,3,0,0,0
27586,0,1,2,4,3,1,9,3,3,0
27587,1,5,4,4,2,1,7,0,3,0
27588,3,6,8,2,3,0,3,2,3,0
27589,1,1,7,4,3,1,4,0,0,0
27590,3,4,7,4,3,1,3,4,0,0
27591,4,2,22,4,3,1,7,0,3,0
27592,3,5,23,4,2,0,3,3,0,0
27593,4,1,2,4,2,1,5,1,3,0
27594,2,0,5,0,2,1,3,4,3,0
27595,1,5,6,4,3,1,3,3,2,0
27596,1,0,9,4,3,1,9,2,3,0
27597,1,4,3,0,2,0,3,0,0,0
27598,2,3,6,4,3,1,3,1,3,0
27599,1,4,4,4,3,0,3,0,3,0
27600,2,0,6,4,3,1,3,3,0,0
27601,4,6,15,4,2,1,3,0,3,0
27602,1,3,6,4,3,0,3,0,0,0
27603,4,1,21,4,0,1,0,4,0,0
27604,0,5,22,4,3,1,9,0,2,0
27605,0,1,4,4,2,1,4,3,0,0
27606,0,1,19,4,3,1,0,5,3,0
27607,3,0,7,2,2,0,3,3,3,0
27608,3,6,4,4,3,0,3,0,3,0
27609,1,1,4,4,3,1,9,0,0,0
27610,3,5,22,4,3,1,4,5,3,0
27611,1,2,7,4,3,1,9,0,0,0
27612,0,1,8,0,3,1,7,1,0,0
27613,1,4,23,4,2,1,1,0,0,0
27614,4,2,19,4,3,1,3,1,2,0
27615,4,4,18,4,2,0,6,0,0,0
27616,4,4,7,4,3,0,4,0,0,0
27617,3,3,4,4,3,0,3,0,3,0
27618,0,5,6,4,3,1,3,0,0,0
27619,4,3,18,4,2,1,3,0,0,0
27620,0,3,21,4,2,1,3,0,3,0
27621,1,3,4,4,2,1,3,0,1,0
27622,0,0,2,4,3,0,1,0,3,0
27623,2,2,21,4,2,1,3,3,3,0
27624,1,4,3,1,2,1,3,2,3,0
27625,3,2,23,4,0,1,9,2,0,0
27626,3,3,20,4,2,1,5,0,0,0
27627,3,1,2,0,3,1,9,5,3,0
27628,0,6,3,4,3,1,9,1,3,0
27629,0,4,6,3,3,1,2,0,0,0
27630,3,1,10,4,2,1,9,0,0,0
27631,0,0,22,2,3,1,1,0,3,0
27632,3,1,1,1,2,1,9,0,3,0
27633,2,4,2,4,3,0,7,3,3,1
27634,0,1,1,4,2,1,1,0,3,0
27635,2,4,21,4,3,1,3,0,3,0
27636,2,4,3,4,3,1,2,5,3,0
27637,0,0,3,4,2,1,3,0,3,0
27638,1,0,5,4,2,1,3,0,0,0
27639,0,4,1,4,3,1,3,0,3,0
27640,2,2,4,4,3,0,3,0,3,0
27641,0,1,19,4,3,1,9,0,0,0
27642,4,2,13,4,3,1,4,3,3,1
27643,1,6,22,4,2,1,3,3,0,0
27644,2,1,3,4,3,0,3,0,2,0
27645,0,6,19,4,2,1,3,0,0,0
27646,3,4,2,4,3,0,2,0,3,0
27647,3,2,9,4,3,0,6,2,0,0
27648,0,0,1,4,3,1,9,0,0,0
27649,2,4,1,4,3,1,3,4,3,0
27650,4,3,1,4,3,1,3,0,0,0
27651,1,0,2,0,2,0,9,0,3,0
27652,2,3,3,4,2,0,3,0,3,0
27653,3,1,21,4,3,0,3,0,0,0
27654,2,6,7,4,3,1,3,4,0,0
27655,3,4,9,4,3,1,3,0,3,0
27656,4,5,22,4,3,1,9,0,0,0
27657,3,6,16,0,3,0,0,0,3,1
27658,1,0,4,4,3,0,9,0,0,0
27659,1,4,6,4,3,1,9,0,0,0
27660,2,0,23,4,3,1,9,0,3,0
27661,2,3,3,0,3,0,1,1,0,0
27662,2,4,9,0,3,1,9,0,0,0
27663,1,3,3,4,3,0,0,0,3,0
27664,4,5,12,4,3,0,3,1,3,0
27665,1,3,1,4,3,1,9,1,0,0
27666,2,3,8,4,2,1,0,0,3,0
27667,3,6,5,4,3,0,3,0,0,0
27668,4,2,2,4,3,1,3,1,3,0
27669,1,6,23,4,3,1,8,0,0,0
